cycle,r_squared,p_center,p_height,p_width,p_fwhm,p_rise_time,p_decay_time,p_rise_decay_symmetry,p_sharpness,p_on,p_off,q_center,q_height,q_width,q_fwhm,q_rise_time,q_decay_time,q_rise_decay_symmetry,q_sharpness,q_on,q_off,r_center,r_height,r_width,r_fwhm,r_rise_time,r_decay_time,r_rise_decay_symmetry,r_sharpness,r_on,r_off,s_center,s_height,s_width,s_fwhm,s_rise_time,s_decay_time,s_rise_decay_symmetry,s_sharpness,s_on,s_off,t_center,t_height,t_width,t_fwhm,t_rise_time,t_decay_time,t_rise_decay_symmetry,t_sharpness,t_on,t_off,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval
570,0.9932142237652742,562134.7835757805,3563.1067395049645,18.36972398671037,50.0,23.0,27.0,0.46,0.009750022855922394,562112.0,562162.0,562236.502500579,-4424.256424570695,5.605523881900925,18.0,12.0,6.0,0.6666666666666666,-0.17785281710887382,562225.0,562242.0,562268.1926446761,49984.70870642731,10.129723738643193,26.0,13.0,13.0,0.5,0.04389350740105702,562255.0,562281.0,562298.9050450044,-8620.451833909674,7.4740318425345675,21.0,8.0,13.0,0.38095238095238093,-0.10922396950279223,562291.0,562312.0,562500.9424415191,8920.131164777638,33.63314329140555,88.0,49.0,39.0,0.5568181818181818,0.005659032964046164,562452.0,562540.0,113.0,63.0,87.0,228.0,315.0,50.0,1028.0,1032.0
571,0.99034652672171,563131.3862885796,4787.754575527032,17.750825626019594,57.0,36.0,21.0,0.631578947368421,0.015241487238032684,563095.0,563152.0,563221.4246609,-2952.1648114855166,4.671269901584105,13.0,8.0,5.0,0.6153846153846154,-0.24139300503010638,563213.0,563226.0,563252.7724749999,51236.29689047814,10.158792681341017,26.0,13.0,13.0,0.5,0.043108432789146084,563240.0,563266.0,563282.7724865917,-7421.335637954692,5.605523881900925,18.0,6.0,12.0,0.3333333333333333,-0.13593922848405818,563277.0,563295.0,563482.687644979,10075.661719457446,36.43590523235602,93.0,51.0,42.0,0.5483870967741935,0.004556656324546476,563432.0,563525.0,118.0,61.0,82.0,230.0,312.0,57.0,1000.0,985.0
572,0.9867789451876514,564083.8109494797,3059.154271303106,13.079555724435494,49.0,34.0,15.0,0.6938775510204082,0.026228031017151675,564050.0,564099.0,564172.2347706453,-4586.778431719998,5.605523881900925,17.0,11.0,6.0,0.6470588235294118,-0.15697324842325797,564161.0,564178.0,564203.7638356452,48739.14076884517,10.067369509529385,26.0,13.0,13.0,0.5,0.04392525425644306,564191.0,564217.0,564234.2978464908,-8532.180628940469,6.539777862217747,20.0,7.0,13.0,0.35,-0.11687136882894915,564227.0,564247.0,564435.1123058791,9965.95446690874,31.764635330771913,86.0,49.0,37.0,0.5697674418604651,0.0050068384340930736,564386.0,564472.0,111.0,62.0,86.0,225.0,311.0,49.0,952.0,951.0
573,0.9920187571702388,564935.5287792404,3607.459172685099,16.81657164570157,52.0,20.0,32.0,0.38461538461538464,0.012980340931483241,564916.0,564967.0,565043.5945252577,-4815.9397042779065,6.539777862217591,18.0,12.0,6.0,0.6666666666666666,-0.15014378538839995,565032.0,565050.0,565075.9551276726,49339.44136287531,10.200853726530628,26.0,13.0,13.0,0.5,0.04372798342048957,565063.0,565089.0,565106.6364379906,-8833.803231376409,7.474031842534276,21.0,8.0,13.0,0.38095238095238093,-0.10601292090908486,565099.0,565120.0,565304.857509339,10044.443327168925,34.56739727172139,86.0,46.0,40.0,0.5348837209302325,0.005714806149330426,565259.0,565345.0,116.0,65.0,88.0,225.0,313.0,51.0,849.0,872.0
574,0.9891719065483373,565782.7835757805,4270.331461716077,19.619333231139517,51.0,23.0,28.0,0.45098039215686275,0.00803501061127518,565760.0,565811.0,565889.59452526,-4169.6526717062825,6.539777862217747,17.0,11.0,6.0,0.6470588235294118,-0.17775924683579203,565879.0,565896.0,565921.5021709675,50121.48261720284,10.124148851738381,25.0,13.0,12.0,0.52,0.04381751922997487,565909.0,565934.0,565952.2451350244,-9052.475857912576,6.5397778622177425,20.0,7.0,13.0,0.35,-0.11235732860004946,565945.0,565965.0,566154.1123058791,10839.377941211278,31.764635330771913,86.0,49.0,37.0,0.5697674418604651,0.00578453361150255,566105.0,566191.0,119.0,68.0,86.0,226.0,312.0,51.0,847.0,846.0
575,0.8181359601093736,566153.1314920395,4983.152190959064,16.909123220158328,51.0,27.0,24.0,0.5294117647058824,0.012781424862738363,566126.0,566177.0,566642.0657460198,-10230.01833492175,10.27679378348503,442.0,430.0,12.0,0.9728506787330317,-0.042866872871422566,566212.0,566654.0,566676.5887249404,42302.81208963016,9.426115682986513,23.0,12.0,11.0,0.5217391304347826,0.05074472296838159,566665.0,566688.0,566707.7643896202,-15982.351364782062,8.408285822851388,52.0,10.0,42.0,0.19230769230769232,-0.0571485790653497,566698.0,566750.0,566906.7260172997,2583.5555630963718,11.46584430388826,34.0,18.0,16.0,0.5294117647058824,0.02842980099869615,566889.0,566923.0,86.0,35.0,538.0,173.0,711.0,51.0,374.0,755.0
576,0.9906134324194291,567679.4438470603,3927.3194128994246,15.882317665385957,49.0,18.0,31.0,0.3673469387755102,0.014880134928479826,567661.0,567710.0,567786.5945252067,-4607.525390307517,6.539777862217747,17.0,11.0,6.0,0.6470588235294118,-0.16821159536058036,567776.0,567793.0,567818.0091992021,47902.192526561805,10.096356551791844,26.0,13.0,13.0,0.5,0.044376754772294066,567805.0,567831.0,567848.746339207,-8857.09466215171,7.474031842534567,21.0,8.0,13.0,0.38095238095238093,-0.10225920844221029,567841.0,567862.0,568050.9424415191,10161.4010679308,33.63314329140555,87.0,48.0,39.0,0.5517241379310345,0.004968867396439555,568003.0,568090.0,115.0,66.0,86.0,228.0,314.0,49.0,1523.0,1141.0
577,0.988887921858928,569291.6410851197,3378.2581366713616,14.948063685069135,48.0,31.0,17.0,0.6458333333333334,0.01692605093689844,569261.0,569309.0,569387.3498249539,-4944.6246862648395,6.539777862217747,18.0,11.0,7.0,0.6111111111111112,-0.13113527611056797,569376.0,569394.0,569419.5581867187,46800.05921521593,10.102470906977667,26.0,13.0,13.0,0.5,0.04380823099561096,569407.0,569433.0,569450.520800235,-9618.190704525534,6.539777862217747,20.0,8.0,12.0,0.4,-0.0954772493386117,569443.0,569463.0,569648.0273736991,9515.486678273206,32.69888931108873,83.0,45.0,38.0,0.5421686746987951,0.00601945203216335,569603.0,569686.0,115.0,67.0,87.0,223.0,310.0,48.0,1615.0,1602.0
578,0.989677966310733,570209.4712207596,4077.983504821607,16.8165716451644,51.0,31.0,20.0,0.6078431372549019,0.010733791336842841,570178.0,570229.0,570309.3017108742,-4403.740033421997,5.605523881900909,17.0,11.0,6.0,0.6470588235294118,-0.1591489803424706,570298.0,570315.0,570341.3651337276,50719.22783402717,10.236695981670515,26.0,13.0,13.0,0.5,0.04287472612900052,570328.0,570354.0,570372.0331357229,-8349.171329408671,6.539777862177161,20.0,7.0,13.0,0.35,-0.11965030031339441,570365.0,570385.0,570573.1123058791,9877.164357112804,31.764635329950984,87.0,50.0,37.0,0.5747126436781609,0.005006037261592016,570523.0,570610.0,120.0,69.0,87.0,225.0,312.0,51.0,918.0,922.0
579,0.9923314494540317,571399.4438470603,4125.116126342628,15.882317665385946,55.0,18.0,37.0,0.32727272727272727,0.018631122538755575,571381.0,571436.0,571515.50959308,-3637.5868283359173,5.6055238819009245,15.0,10.0,5.0,0.6666666666666666,-0.20490408608987673,571506.0,571521.0,571547.6668593453,51287.697485458004,10.225093587007773,26.0,13.0,13.0,0.5,0.04324811049462604,571535.0,571561.0,571577.7924933808,-7770.728803533861,6.539777862217746,19.0,7.0,12.0,0.3684210526315789,-0.1298009338099497,571571.0,571590.0,571778.687644979,9505.27240894706,36.43590523235597,92.0,50.0,42.0,0.5434782608695652,0.004720037770658825,571729.0,571821.0,125.0,70.0,84.0,231.0,315.0,55.0,1187.0,1206.0
580,0.987950034242359,572480.3589148803,3520.7431336688505,14.948063685069135,51.0,17.0,34.0,0.3333333333333333,0.02091379913069768,572463.0,572514.0,572594.8796618674,-4829.195518682794,5.605523881900925,17.0,11.0,6.0,0.6470588235294118,-0.15361107078999037,572584.0,572601.0,572626.5024333416,49164.64382779431,9.951469268682583,25.0,13.0,12.0,0.52,0.04447075531161108,572614.0,572639.0,572657.4343400522,-9098.749628828458,6.539777862217747,21.0,7.0,14.0,0.3333333333333333,-0.10730504131040272,572650.0,572671.0,572859.0273736991,9833.927033444184,32.69888931108873,85.0,47.0,38.0,0.5529411764705883,0.005406532432955707,572812.0,572897.0,121.0,70.0,87.0,226.0,313.0,51.0,1081.0,1079.0
581,0.9891537858541816,573524.8958816597,2997.3757287505105,12.14530174411867,48.0,34.0,14.0,0.7083333333333334,0.029062057440610342,573491.0,573539.0,573615.141687486,-4345.708069227523,5.6055238819007975,17.0,11.0,6.0,0.6470588235294118,-0.1698406132962088,573604.0,573621.0,573646.6890452988,49837.92770674867,10.160986276043841,26.0,13.0,13.0,0.5,0.043471927312606004,573634.0,573660.0,573677.2197015546,-8118.478966478124,6.539777862217689,20.0,7.0,13.0,0.35,-0.12251386771165938,573670.0,573690.0,573877.9424415191,10132.323756704835,33.63314329140555,86.0,47.0,39.0,0.5465116279069767,0.005487852029696822,573831.0,573917.0,113.0,65.0,86.0,227.0,313.0,48.0,1047.0,1020.0
582,0.9922014537736757,574557.5561529397,3295.7675030694963,15.882317665385957,49.0,31.0,18.0,0.6326530612244898,0.021818089233122825,574527.0,574576.0,574648.50959308,-3814.0419183433655,5.605523881900925,15.0,10.0,5.0,0.6666666666666666,-0.20615695340541207,574639.0,574654.0,574680.5714526537,52082.72514531843,10.309413523891694,27.0,14.0,13.0,0.5185185185185185,0.04284841025573313,574667.0,574694.0,574710.5453724153,-7262.861398812195,6.539777862217747,19.0,7.0,12.0,0.3684210526315789,-0.13796007981471783,574704.0,574723.0,574910.772577159,10394.98660692444,35.50165125203919,90.0,49.0,41.0,0.5444444444444444,0.005017402129302635,574862.0,574952.0,112.0,63.0,84.0,229.0,313.0,49.0,1033.0,1034.0
583,0.9909183677780603,575591.7260172997,3792.6517609483644,14.01380965701888,52.0,36.0,16.0,0.6923076923076923,0.02353579755055248,575556.0,575608.0,575680.59452526,-4008.560712231599,6.539777862217515,17.0,11.0,6.0,0.6470588235294118,-0.19051171654965193,575671.0,575687.0,575712.4349901996,50730.81246975601,10.214745432457772,26.0,13.0,13.0,0.5,0.04329949740034975,575699.0,575725.0,575742.7586187251,-8048.570481113858,6.539777862111966,19.0,7.0,12.0,0.3684210526315789,-0.12256891779323452,575736.0,575755.0,575945.9424415191,10662.24376229838,33.633143269726816,87.0,48.0,39.0,0.5517241379310345,0.005326367792378114,575898.0,575985.0,115.0,63.0,84.0,230.0,314.0,52.0,1034.0,1032.0
584,0.9864983308924826,576581.6410851197,3953.572683779223,14.948063685069135,56.0,39.0,17.0,0.6964285714285714,0.021243996912506453,576543.0,576599.0,576669.50959308,-3343.859992220092,5.605523881900925,15.0,10.0,5.0,0.6666666666666666,-0.24468602566245848,576660.0,576675.0,576700.4622640996,48080.66837610659,10.206589048498452,27.0,13.0,14.0,0.48148148148148145,0.04312628649652676,576687.0,576714.0,576730.9271172142,-7941.312142697972,6.539777862217747,20.0,7.0,13.0,0.35,-0.11954521466424736,576724.0,576744.0,576933.9424415191,11276.646561879115,33.63314329140555,92.0,53.0,39.0,0.5760869565217391,0.004894626469515167,576882.0,576973.0,117.0,61.0,84.0,229.0,313.0,56.0,990.0,988.0
585,0.9898890438226974,577501.3862885796,3938.3078099151,17.750825626019594,55.0,34.0,21.0,0.6181818181818182,0.01052274461063045,577467.0,577522.0,577591.50959308,-3880.4464391451356,5.605523881900925,15.0,10.0,5.0,0.6666666666666666,-0.19284820212644221,577582.0,577597.0,577623.6965174822,49154.15525878222,10.37093820330644,27.0,14.0,13.0,0.5185185185185185,0.04277899843538624,577610.0,577637.0,577654.3205426482,-8179.559790710643,7.4740318425345675,20.0,7.0,13.0,0.35,-0.12379773154419739,577647.0,577667.0,577856.9424415191,10490.191240916305,33.63314329140555,90.0,51.0,39.0,0.5666666666666667,0.004983450115348505,577806.0,577896.0,115.0,60.0,85.0,229.0,314.0,55.0,920.0,923.0
586,0.991504912957265,578374.3862885796,4782.353485722202,17.750825626019594,55.0,34.0,21.0,0.6181818181818182,0.010206011422441132,578340.0,578395.0,578469.50959308,-3958.676199792179,5.605523881900925,16.0,11.0,5.0,0.6875,-0.19876388339521678,578459.0,578475.0,578501.4198958139,51409.493482077305,10.2656829977365,26.0,13.0,13.0,0.5,0.04287908499218724,578488.0,578514.0,578531.6208692148,-7953.8156598775495,6.539777862217747,19.0,7.0,12.0,0.3684210526315789,-0.12606760003225492,578525.0,578544.0,578732.857509339,10600.92288659093,34.56739727172235,87.0,47.0,40.0,0.5402298850574713,0.005398046198119172,578686.0,578773.0,119.0,64.0,85.0,229.0,314.0,55.0,873.0,878.0
587,0.9757146927238848,579198.1977065735,158.1172797636398,3.0575584810368692,8.0,4.0,4.0,0.5,0.3573569418039564,579194.0,579202.0,579241.59452526,-1992.7242651544489,6.539777862217747,15.0,9.0,6.0,0.6,-0.24997793896616546,579233.0,579248.0,579275.4974354777,49091.239992581446,10.30357762735754,27.0,13.0,14.0,0.48148148148148145,0.04291601387519792,579262.0,579289.0,579305.4817947218,-8709.843978849905,6.539777862217747,19.0,6.0,13.0,0.3157894736842105,-0.12967802203840129,579299.0,579318.0,579506.2821702391,8963.827970046364,29.440938351224997,77.0,42.0,35.0,0.5454545454545454,0.007349852832588423,579465.0,579541.0,39.0,31.0,85.0,223.0,308.0,8.0,822.0,774.0
588,0.9888402547284053,580201.5287792404,4104.457405287126,16.816571645702776,53.0,20.0,33.0,0.37735849056603776,0.01287163752530446,580182.0,580235.0,580310.4928576373,-4243.802199494318,5.605523881900925,16.0,10.0,6.0,0.625,-0.16884000680438496,580300.0,580316.0,580341.8113669291,49489.96526484512,10.089239970212603,26.0,13.0,13.0,0.5,0.043855183237827416,580329.0,580355.0,580372.3265195824,-8216.938822244027,6.539777862217747,20.0,7.0,13.0,0.35,-0.12128454382991852,580365.0,580385.0,580577.0273736991,9952.681806515913,32.69888931108873,90.0,52.0,38.0,0.5777777777777777,0.00481932498184343,580525.0,580615.0,118.0,65.0,85.0,230.0,315.0,53.0,1002.0,1066.0
589,0.9904394730483149,581097.7835757805,4150.947330918571,19.619333586653227,56.0,23.0,33.0,0.4107142857142857,0.009198196280361875,581075.0,581131.0,581208.5095930566,-4213.775523580618,5.605523881900924,16.0,11.0,5.0,0.6875,-0.1893106378488373,581198.0,581214.0,581239.9754140882,48865.70525498293,10.20529220151544,26.0,13.0,13.0,0.5,0.04355132138035334,581227.0,581253.0,581270.9199983006,-8725.870536205883,7.474031842534451,21.0,8.0,13.0,0.38095238095238093,-0.10662176961879596,581263.0,581284.0,581469.857509339,10528.375138403211,34.56739727172237,90.0,49.0,41.0,0.5444444444444444,0.005369646231288563,581421.0,581510.0,123.0,67.0,86.0,226.0,312.0,56.0,896.0,898.0
590,0.9921451487456314,582038.6137114204,3977.410618540105,17.750825625805483,52.0,21.0,31.0,0.40384615384615385,0.010570613493997646,582018.0,582070.0,582148.5433292382,-4689.326590650012,6.53977786198774,18.0,12.0,6.0,0.6666666666666666,-0.1612958660564807,582137.0,582155.0,582180.7596857419,50887.127017362254,10.160359047315707,26.0,13.0,13.0,0.5,0.04365291925429386,582168.0,582194.0,582211.158254316,-8491.426726233489,6.53977786219277,20.0,7.0,13.0,0.35,-0.1217498044517071,582204.0,582224.0,582412.9424415191,9845.490127964218,33.633143290669864,86.0,47.0,39.0,0.5465116279069767,0.005530811709815597,582366.0,582452.0,119.0,67.0,87.0,228.0,315.0,52.0,941.0,941.0
591,0.9905075420387974,583007.4438470603,3178.7682553185314,15.882317664122086,51.0,18.0,33.0,0.35294117647058826,0.014133553055290165,582989.0,583039.0,583114.4042897224,-4362.109923639822,5.605523881785083,17.0,11.0,6.0,0.6470588235294118,-0.1673385610932488,583103.0,583120.0,583145.9115640383,50749.43135660795,10.226637795843269,26.0,13.0,13.0,0.5,0.04350753381114282,583133.0,583159.0,583176.5488277903,-8235.521079989407,7.4740318407847415,20.0,8.0,12.0,0.4,-0.11240552971196222,583169.0,583189.0,583377.9424415191,10204.018358517751,33.633143265192345,87.0,48.0,39.0,0.5517241379310345,0.005346683206031416,583330.0,583417.0,114.0,64.0,86.0,228.0,314.0,50.0,969.0,965.0
592,0.9893248777915871,583923.1890505203,2852.05721812936,13.079555724435494,47.0,15.0,32.0,0.3191489361702128,0.021571154177466887,583908.0,583954.0,584031.59452526,-4729.609044489184,6.539777862217747,17.0,11.0,6.0,0.6470588235294118,-0.15545577315183112,584021.0,584038.0,584063.4566760494,47304.593219657734,10.100525168512966,25.0,12.0,13.0,0.48,0.044118376726824345,584051.0,584076.0,584094.6086647878,-9687.723205053158,7.4740318425345675,22.0,9.0,13.0,0.4090909090909091,-0.09162360994663953,584086.0,584108.0,584294.9424415191,9910.123270135966,33.63314329140555,84.0,45.0,39.0,0.5357142857142857,0.005713006804400023,584250.0,584334.0,113.0,67.0,87.0,226.0,313.0,46.0,916.0,918.0
593,0.9912320026578036,584742.6137114204,3932.7167280381923,17.7508256260193,52.0,21.0,31.0,0.40384615384615385,0.009270842300833996,584722.0,584774.0,584850.5945250269,-4768.024835282482,6.539777862217562,18.0,12.0,6.0,0.6666666666666666,-0.1526659875074017,584839.0,584857.0,584882.8440881708,47163.111763467816,10.279505955032683,26.0,13.0,13.0,0.5,0.0434731589818757,584870.0,584896.0,584913.4671862866,-9067.70207913427,7.474031842534434,20.0,7.0,13.0,0.35,-0.11322521119628355,584906.0,584926.0,585113.0273736991,10394.721444060318,32.69888931108584,84.0,46.0,38.0,0.5476190476190477,0.0063390618717664455,585067.0,585151.0,117.0,65.0,87.0,225.0,312.0,52.0,819.0,819.0
594,0.9920835138789988,585646.4712207596,3705.237723813864,16.816571645702776,49.0,29.0,20.0,0.5918367346938775,0.011383487490665893,585617.0,585666.0,585744.59452526,-4427.495767392273,6.539777862217747,17.0,11.0,6.0,0.6470588235294118,-0.1618435590374835,585734.0,585751.0,585777.1325754311,50530.676999981435,10.266297748962108,26.0,13.0,13.0,0.5,0.042834989583960925,585764.0,585790.0,585807.9190173051,-8464.602394159381,6.539777862217747,20.0,7.0,13.0,0.35,-0.1154545691342938,585801.0,585821.0,586007.9424415191,9823.650460724737,33.63314329140555,87.0,47.0,40.0,0.5402298850574713,0.004830384709643844,585962.0,586047.0,117.0,68.0,87.0,226.0,313.0,49.0,907.0,894.0
595,0.9943266281671248,586694.1314920395,3581.721630688664,20.55358527580275,52.0,28.0,24.0,0.5384615384615384,0.011173716106816459,586666.0,586718.0,586790.5095930791,-3312.4112878645615,5.605523881841575,15.0,10.0,5.0,0.6666666666666666,-0.23265939727914467,586781.0,586796.0,586822.5085582125,52009.012978997154,10.321594409684842,27.0,14.0,13.0,0.5185185185185185,0.04278463536103986,586809.0,586836.0,586852.7286769716,-7425.571147560664,6.53977786217759,19.0,7.0,12.0,0.3684210526315789,-0.1342350988105087,586846.0,586865.0,587054.687644979,10074.717099894877,36.43590522533645,93.0,51.0,42.0,0.5483870967741935,0.004882589702457388,587005.0,587097.0,115.0,63.0,84.0,232.0,316.0,52.0,1048.0,1046.0
596,0.9905333233460838,587711.7260172997,3411.0301449171916,14.013809704752314,51.0,35.0,16.0,0.6862745098039216,0.023464821842311648,587677.0,587728.0,587803.1950929175,-4244.262755337931,5.605523881900925,17.0,11.0,6.0,0.6470588235294118,-0.1741770570913694,587792.0,587809.0,587834.7014220896,50608.046883398645,10.145740799946031,26.0,13.0,13.0,0.5,0.043529723862158726,587822.0,587848.0,587865.3726873972,-8238.765304042057,6.539777862217747,21.0,7.0,14.0,0.3333333333333333,-0.12203460610590378,587858.0,587879.0,588070.0273736991,10208.13073083283,32.69888931108873,86.0,48.0,38.0,0.5581395348837209,0.005922026643307131,588022.0,588108.0,115.0,64.0,87.0,229.0,316.0,51.0,1017.0,1012.0
597,0.988522702175901,588693.7260172997,3334.911207262099,14.013809704752314,48.0,32.0,16.0,0.6666666666666666,0.02368308328962347,588662.0,588710.0,588782.5095877182,-4293.1294913563415,5.605523881900925,17.0,12.0,5.0,0.7058823529411765,-0.18071969465240525,588772.0,588788.0,588814.1729293781,48670.993648594864,10.143506297381608,26.0,13.0,13.0,0.5,0.04334775245467881,588801.0,588827.0,588844.8874287163,-8487.876532725022,6.539777862217747,20.0,7.0,13.0,0.35,-0.11076971646754656,588838.0,588858.0,589048.0273736991,10209.921909427369,32.69888931108873,88.0,50.0,38.0,0.5681818181818182,0.0045479352606939034,588998.0,589086.0,110.0,62.0,86.0,228.0,314.0,48.0,982.0,979.0
598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,0.9938514318515358,590590.3013563995,4145.8776560434035,18.685079515612312,53.0,31.0,22.0,0.5849056603773585,0.011343957999439632,590560.0,590612.0,590679.5095930791,-3425.279391246778,5.605523881770118,14.0,9.0,5.0,0.6428571428571429,-0.21454869241358795,590671.0,590685.0,590711.7549874964,51464.783699759195,10.248267001140471,26.0,13.0,13.0,0.5,0.04308365237102898,590699.0,590725.0,590741.8954915202,-7399.905208394017,6.539777862173224,20.0,7.0,13.0,0.35,-0.13505445128420807,590735.0,590755.0,590945.687644979,9754.716519166712,36.43590523145098,93.0,51.0,42.0,0.5483870967741935,0.004351988009286247,590895.0,590988.0,111.0,59.0,84.0,233.0,317.0,52.0,1897.0,1898.0
